DateTime,T(C),CO2(ppm),RH(%)
2024-04-15 03:00:00,19.93,400,95.33
2024-04-15 04:00:00,19.67,400,96.67
2024-04-15 05:00:00,19.4,400,98
2024-04-15 06:00:00,20.17,400,94.67
2024-04-15 07:00:00,20.93,400,91.33
2024-04-15 08:00:00,21.7,400,88
2024-04-15 09:00:00,23.47,400,80.33
2024-04-15 10:00:00,25.23,400,72.67
2024-04-15 11:00:00,27,400,65
2024-04-15 12:00:00,27.6,400,62.67
2024-04-15 13:00:00,28.2,400,60.33
2024-04-15 14:00:00,28.8,400,58
2024-04-15 15:00:00,28.67,400,58.33
2024-04-15 16:00:00,28.53,400,58.67
2024-04-15 17:00:00,28.4,400,59
2024-04-15 18:00:00,27.17,400,63.67
2024-04-15 19:00:00,25.93,400,68.33
2024-04-15 20:00:00,24.7,400,73
2024-04-15 21:00:00,23.9,400,77.33
2024-04-15 22:00:00,23.1,400,81.67
2024-04-15 23:00:00,22.3,400,86
2024-04-16 00:00:00,21.77,400,88.67
2024-04-16 01:00:00,21.23,400,91.33
2024-04-16 02:00:00,20.7,400,94
2024-04-16 03:00:00,20.53,400,94.33
2024-04-16 04:00:00,20.37,400,94.67
2024-04-16 05:00:00,20.2,400,95
2024-04-16 06:00:00,20.73,400,90.67
2024-04-16 07:00:00,21.27,400,86.33
2024-04-16 08:00:00,21.8,400,82
2024-04-16 09:00:00,22.93,400,78
2024-04-16 10:00:00,24.07,400,74
2024-04-16 11:00:00,25.2,400,70
2024-04-16 12:00:00,25.63,400,68.33
2024-04-16 13:00:00,26.07,400,66.67
2024-04-16 14:00:00,26.5,400,65
2024-04-16 15:00:00,26,400,67
2024-04-16 16:00:00,25.5,400,69
2024-04-16 17:00:00,25,400,71
2024-04-16 18:00:00,24,400,77.33
2024-04-16 19:00:00,23,400,83.67
2024-04-16 20:00:00,22,400,90
2024-04-16 21:00:00,20.97,400,89.67
2024-04-16 22:00:00,19.93,400,89.33
2024-04-16 23:00:00,18.9,400,89
2024-04-17 00:00:00,18.4,400,90.67
2024-04-17 01:00:00,17.9,400,92.33
2024-04-17 02:00:00,17.4,400,94
2024-04-17 03:00:00,17.33,400,94.67
2024-04-17 04:00:00,17.27,400,95.33
2024-04-17 05:00:00,17.2,400,96
2024-04-17 06:00:00,17.2,400,96
2024-04-17 07:00:00,17.2,400,96
2024-04-17 08:00:00,17.2,400,96
2024-04-17 09:00:00,17.23,400,96
2024-04-17 10:00:00,17.27,400,96
2024-04-17 11:00:00,17.3,400,96
2024-04-17 12:00:00,17.03,400,96
2024-04-17 13:00:00,16.77,400,96
2024-04-17 14:00:00,16.5,400,96
2024-04-17 15:00:00,16.37,400,95.67
2024-04-17 16:00:00,16.23,400,95.33
2024-04-17 17:00:00,16.1,400,95
2024-04-17 18:00:00,16.07,400,95
2024-04-17 19:00:00,16.03,400,95
2024-04-17 20:00:00,16,400,95
2024-04-17 21:00:00,15.87,400,95
2024-04-17 22:00:00,15.73,400,95
2024-04-17 23:00:00,15.6,400,95
2024-04-18 00:00:00,15.67,400,94.67
2024-04-18 01:00:00,15.73,400,94.33
2024-04-18 02:00:00,15.8,400,94
2024-04-18 03:00:00,15.33,400,94.67
2024-04-18 04:00:00,14.87,400,95.33
2024-04-18 05:00:00,14.4,400,96
2024-04-18 06:00:00,15.23,400,90.67
2024-04-18 07:00:00,16.07,400,85.33
2024-04-18 08:00:00,16.9,400,80
2024-04-18 09:00:00,18.53,400,72
2024-04-18 10:00:00,20.17,400,64
2024-04-18 11:00:00,21.8,400,56
2024-04-18 12:00:00,22.7,400,50.67
2024-04-18 13:00:00,23.6,400,45.33
2024-04-18 14:00:00,24.5,400,40
2024-04-18 15:00:00,24.43,400,36.67
2024-04-18 16:00:00,24.37,400,33.33
2024-04-18 17:00:00,24.3,400,30
2024-04-18 18:00:00,22.9,400,35.33
2024-04-18 19:00:00,21.5,400,40.67
2024-04-18 20:00:00,20.1,400,46
2024-04-18 21:00:00,19.3,400,50.33
2024-04-18 22:00:00,18.5,400,54.67
2024-04-18 23:00:00,17.7,400,59
2024-04-19 00:00:00,17.03,400,63
2024-04-19 01:00:00,16.37,400,67
2024-04-19 02:00:00,15.7,400,71
2024-04-19 03:00:00,15.4,400,73
2024-04-19 04:00:00,15.1,400,75
2024-04-19 05:00:00,14.8,400,77
2024-04-19 06:00:00,16.07,400,72.67
2024-04-19 07:00:00,17.33,400,68.33
2024-04-19 08:00:00,18.6,400,64
2024-04-19 09:00:00,19.5,400,62.67
2024-04-19 10:00:00,20.4,400,61.33
2024-04-19 11:00:00,21.3,400,60
2024-04-19 12:00:00,20.67,400,65
2024-04-19 13:00:00,20.03,400,70
2024-04-19 14:00:00,19.4,400,75
2024-04-19 15:00:00,19.33,400,77.67
2024-04-19 16:00:00,19.27,400,80.33
2024-04-19 17:00:00,19.2,400,83
2024-04-19 18:00:00,19.3,400,80.33
2024-04-19 19:00:00,19.4,400,77.67
2024-04-19 20:00:00,19.5,400,75
2024-04-19 21:00:00,19.07,400,78.33
2024-04-19 22:00:00,18.63,400,81.67
2024-04-19 23:00:00,18.2,400,85
2024-04-20 00:00:00,18.07,400,88
2024-04-20 01:00:00,17.93,400,91
2024-04-20 02:00:00,17.8,400,94
2024-04-20 03:00:00,18.03,400,94.33
2024-04-20 04:00:00,18.27,400,94.67
2024-04-20 05:00:00,18.5,400,95
2024-04-20 06:00:00,19.07,400,93.67
2024-04-20 07:00:00,19.63,400,92.33
2024-04-20 08:00:00,20.2,400,91
2024-04-20 09:00:00,21,400,86.33
2024-04-20 10:00:00,21.8,400,81.67
2024-04-20 11:00:00,22.6,400,77
2024-04-20 12:00:00,22.97,400,73
2024-04-20 13:00:00,23.33,400,69
2024-04-20 14:00:00,23.7,400,65
2024-04-20 15:00:00,23.63,400,63
2024-04-20 16:00:00,23.57,400,61
2024-04-20 17:00:00,23.5,400,59
2024-04-20 18:00:00,21.83,400,69
2024-04-20 19:00:00,20.17,400,79
2024-04-20 20:00:00,18.5,400,89
2024-04-20 21:00:00,18.07,400,91.67
2024-04-20 22:00:00,17.63,400,94.33
2024-04-20 23:00:00,17.2,400,97
2024-04-21 00:00:00,16.77,400,97.33
2024-04-21 01:00:00,16.33,400,97.67
2024-04-21 02:00:00,15.9,400,98
2024-04-21 03:00:00,15.9,400,98
2024-04-21 04:00:00,15.9,400,98
2024-04-21 05:00:00,15.9,400,98
2024-04-21 06:00:00,16.4,400,95.33
2024-04-21 07:00:00,16.9,400,92.67
2024-04-21 08:00:00,17.4,400,90
2024-04-21 09:00:00,18.37,400,84
2024-04-21 10:00:00,19.33,400,78
2024-04-21 11:00:00,20.3,400,72
2024-04-21 12:00:00,20.63,400,71
2024-04-21 13:00:00,20.97,400,70
2024-04-21 14:00:00,21.3,400,69
2024-04-21 15:00:00,20.77,400,72.67
2024-04-21 16:00:00,20.23,400,76.33
2024-04-21 17:00:00,19.7,400,80
2024-04-21 18:00:00,18.93,400,85.33
2024-04-21 19:00:00,18.17,400,90.67
2024-04-21 20:00:00,17.4,400,96
2024-04-21 21:00:00,16.9,400,95.67
2024-04-21 22:00:00,16.4,400,95.33
2024-04-21 23:00:00,15.9,400,95
2024-04-22 00:00:00,15.77,400,96
2024-04-22 01:00:00,15.63,400,97
2024-04-22 02:00:00,15.5,400,98
2024-04-22 03:00:00,15.6,400,97.33
2024-04-22 04:00:00,15.7,400,96.67
2024-04-22 05:00:00,15.8,400,96
2024-04-22 06:00:00,15.77,400,96
2024-04-22 07:00:00,15.73,400,96
2024-04-22 08:00:00,15.7,400,96
2024-04-22 09:00:00,16.03,400,96
2024-04-22 10:00:00,16.37,400,96
2024-04-22 11:00:00,16.7,400,96
2024-04-22 12:00:00,17.03,400,93.67
2024-04-22 13:00:00,17.37,400,91.33
2024-04-22 14:00:00,17.7,400,89
2024-04-22 15:00:00,17.6,400,89
2024-04-22 16:00:00,17.5,400,89
2024-04-22 17:00:00,17.4,400,89
2024-04-22 18:00:00,17.27,400,91.33
2024-04-22 19:00:00,17.13,400,93.67
2024-04-22 20:00:00,17,400,96
2024-04-22 21:00:00,16.97,400,95.67
2024-04-22 22:00:00,16.93,400,95.33
2024-04-22 23:00:00,16.9,400,95
2024-04-23 00:00:00,16.87,400,95.33
2024-04-23 01:00:00,16.83,400,95.67
2024-04-23 02:00:00,16.8,400,96
2024-04-23 03:00:00,16.57,400,96.33
2024-04-23 04:00:00,16.33,400,96.67
2024-04-23 05:00:00,16.1,400,97
2024-04-23 06:00:00,16.03,400,97
2024-04-23 07:00:00,15.97,400,97
2024-04-23 08:00:00,15.9,400,97
2024-04-23 09:00:00,16.27,400,95.67
2024-04-23 10:00:00,16.63,400,94.33
2024-04-23 11:00:00,17,400,93
2024-04-23 12:00:00,17.5,400,90.67
2024-04-23 13:00:00,18,400,88.33
2024-04-23 14:00:00,18.5,400,86
2024-04-23 15:00:00,19.13,400,83.33
2024-04-23 16:00:00,19.77,400,80.67
2024-04-23 17:00:00,20.4,400,78
2024-04-23 18:00:00,19.4,400,83.67
2024-04-23 19:00:00,18.4,400,89.33
2024-04-23 20:00:00,17.4,400,95
2024-04-23 21:00:00,17.2,400,96
2024-04-23 22:00:00,17,400,97
2024-04-23 23:00:00,16.8,400,98
2024-04-24 00:00:00,16.83,400,97.33
2024-04-24 01:00:00,16.87,400,96.67
2024-04-24 02:00:00,16.9,400,96
2024-04-24 03:00:00,16.2,400,90.33
2024-04-24 04:00:00,15.5,400,84.67
2024-04-24 05:00:00,14.8,400,79
2024-04-24 06:00:00,16.53,400,69.67
2024-04-24 07:00:00,18.27,400,60.33
2024-04-24 08:00:00,20,400,51
2024-04-24 09:00:00,21.47,400,43
2024-04-24 10:00:00,22.93,400,35
2024-04-24 11:00:00,24.4,400,27
2024-04-24 12:00:00,24.97,400,26.67
2024-04-24 13:00:00,25.53,400,26.33
2024-04-24 14:00:00,26.1,400,26
2024-04-24 15:00:00,25.73,400,24
2024-04-24 16:00:00,25.37,400,22
2024-04-24 17:00:00,25,400,20
2024-04-24 18:00:00,23.93,400,24.33
2024-04-24 19:00:00,22.87,400,28.67
2024-04-24 20:00:00,21.8,400,33
2024-04-24 21:00:00,21.13,400,34.33
2024-04-24 22:00:00,20.47,400,35.67
2024-04-24 23:00:00,19.8,400,37
2024-04-25 00:00:00,19.07,400,41
2024-04-25 01:00:00,18.33,400,45
2024-04-25 02:00:00,17.6,400,49
2024-04-25 03:00:00,17.4,400,54.33
2024-04-25 04:00:00,17.2,400,59.67
2024-04-25 05:00:00,17,400,65
2024-04-25 06:00:00,17.47,400,65.33
2024-04-25 07:00:00,17.93,400,65.67
2024-04-25 08:00:00,18.4,400,66
2024-04-25 09:00:00,19.27,400,64.67
2024-04-25 10:00:00,20.13,400,63.33
2024-04-25 11:00:00,21,400,62
2024-04-25 12:00:00,21.8,400,59.67
2024-04-25 13:00:00,22.6,400,57.33
2024-04-25 14:00:00,23.4,400,55
2024-04-25 15:00:00,23,400,52.33
2024-04-25 16:00:00,22.6,400,49.67
2024-04-25 17:00:00,22.2,400,47
2024-04-25 18:00:00,21.13,400,54.67
2024-04-25 19:00:00,20.07,400,62.33
2024-04-25 20:00:00,19,400,70
2024-04-25 21:00:00,18.47,400,75.67
2024-04-25 22:00:00,17.93,400,81.33
2024-04-25 23:00:00,17.4,400,87
2024-04-26 00:00:00,17.37,400,87.33
2024-04-26 01:00:00,17.33,400,87.67
2024-04-26 02:00:00,17.3,400,88
2024-04-26 03:00:00,17.33,400,89
2024-04-26 04:00:00,17.37,400,90
2024-04-26 05:00:00,17.4,400,91
2024-04-26 06:00:00,17.8,400,89
2024-04-26 07:00:00,18.2,400,87
2024-04-26 08:00:00,18.6,400,85
2024-04-26 09:00:00,20.17,400,79.67
2024-04-26 10:00:00,21.73,400,74.33
2024-04-26 11:00:00,23.3,400,69
2024-04-26 12:00:00,24.43,400,65.33
2024-04-26 13:00:00,25.57,400,61.67
2024-04-26 14:00:00,26.7,400,58
2024-04-26 15:00:00,25.87,400,60.67
2024-04-26 16:00:00,25.03,400,63.33
2024-04-26 17:00:00,24.2,400,66
2024-04-26 18:00:00,22.93,400,70
2024-04-26 19:00:00,21.67,400,74
2024-04-26 20:00:00,20.4,400,78
2024-04-26 21:00:00,19.8,400,80.67
2024-04-26 22:00:00,19.2,400,83.33
2024-04-26 23:00:00,18.6,400,86
2024-04-27 00:00:00,18.37,400,88
2024-04-27 01:00:00,18.13,400,90
2024-04-27 02:00:00,17.9,400,92
2024-04-27 03:00:00,17.8,400,92.67
2024-04-27 04:00:00,17.7,400,93.33
2024-04-27 05:00:00,17.6,400,94
2024-04-27 06:00:00,17.63,400,94
2024-04-27 07:00:00,17.67,400,94
2024-04-27 08:00:00,17.7,400,94
2024-04-27 09:00:00,18,400,92.33
2024-04-27 10:00:00,18.3,400,90.67
2024-04-27 11:00:00,18.6,400,89
2024-04-27 12:00:00,19.17,400,86.33
2024-04-27 13:00:00,19.73,400,83.67
2024-04-27 14:00:00,20.3,400,81
2024-04-27 15:00:00,20.6,400,80
2024-04-27 16:00:00,20.9,400,79
2024-04-27 17:00:00,21.2,400,78
2024-04-27 18:00:00,20.9,400,79.33
2024-04-27 19:00:00,20.6,400,80.67
2024-04-27 20:00:00,20.3,400,82
2024-04-27 21:00:00,19.93,400,84.33
2024-04-27 22:00:00,19.57,400,86.67
2024-04-27 23:00:00,19.2,400,89
2024-04-28 00:00:00,19.07,400,89.67
2024-04-28 01:00:00,18.93,400,90.33
2024-04-28 02:00:00,18.8,400,91
2024-04-28 03:00:00,18.77,400,92
2024-04-28 04:00:00,18.73,400,93
2024-04-28 05:00:00,18.7,400,94
2024-04-28 06:00:00,19,400,93
2024-04-28 07:00:00,19.3,400,92
2024-04-28 08:00:00,19.6,400,91
2024-04-28 09:00:00,20.5,400,87.33
2024-04-28 10:00:00,21.4,400,83.67
2024-04-28 11:00:00,22.3,400,80
2024-04-28 12:00:00,22.8,400,79
2024-04-28 13:00:00,23.3,400,78
2024-04-28 14:00:00,23.8,400,77
2024-04-28 15:00:00,23.97,400,77.33
2024-04-28 16:00:00,24.13,400,77.67
2024-04-28 17:00:00,24.3,400,78
2024-04-28 18:00:00,23.5,400,82
2024-04-28 19:00:00,22.7,400,86
2024-04-28 20:00:00,21.9,400,90
2024-04-28 21:00:00,21.23,400,92
2024-04-28 22:00:00,20.57,400,94
2024-04-28 23:00:00,19.9,400,96
2024-04-29 00:00:00,19.7,400,97
2024-04-29 01:00:00,19.5,400,98
2024-04-29 02:00:00,19.3,400,99
2024-04-29 03:00:00,19.47,400,99
2024-04-29 04:00:00,19.63,400,99
2024-04-29 05:00:00,19.8,400,99
2024-04-29 06:00:00,20.1,400,97.67
2024-04-29 07:00:00,20.4,400,96.33
2024-04-29 08:00:00,20.7,400,95
2024-04-29 09:00:00,21.67,400,89
2024-04-29 10:00:00,22.63,400,83
2024-04-29 11:00:00,23.6,400,77
2024-04-29 12:00:00,24.3,400,73.33
2024-04-29 13:00:00,25,400,69.67
2024-04-29 14:00:00,25.7,400,66
2024-04-29 15:00:00,25.6,400,65.67
2024-04-29 16:00:00,25.5,400,65.33
2024-04-29 17:00:00,25.4,400,65
2024-04-29 18:00:00,24.27,400,69.33
2024-04-29 19:00:00,23.13,400,73.67
2024-04-29 20:00:00,22,400,78
2024-04-29 21:00:00,21.7,400,78.33
2024-04-29 22:00:00,21.4,400,78.67
2024-04-29 23:00:00,21.1,400,79
2024-04-30 00:00:00,20.8,400,81.33
2024-04-30 01:00:00,20.5,400,83.67
2024-04-30 02:00:00,20.2,400,86
2024-04-30 03:00:00,19.47,400,88.67
2024-04-30 04:00:00,18.73,400,91.33
2024-04-30 05:00:00,18,400,94
2024-04-30 06:00:00,17.97,400,92
2024-04-30 07:00:00,17.93,400,90
2024-04-30 08:00:00,17.9,400,88
2024-04-30 09:00:00,17.43,400,90.33
2024-04-30 10:00:00,16.97,400,92.67
2024-04-30 11:00:00,16.5,400,95
2024-04-30 12:00:00,16.23,400,95.33
2024-04-30 13:00:00,15.97,400,95.67
2024-04-30 14:00:00,15.7,400,96
2024-04-30 15:00:00,15.3,400,96.33
2024-04-30 16:00:00,14.9,400,96.67
2024-04-30 17:00:00,14.5,400,97
2024-04-30 18:00:00,14.33,400,96.67
2024-04-30 19:00:00,14.17,400,96.33
2024-04-30 20:00:00,14,400,96
2024-04-30 21:00:00,14.03,400,95
2024-04-30 22:00:00,14.07,400,94
2024-04-30 23:00:00,14.1,400,93
2024-05-01 00:00:00,14,400,94.33
2024-05-01 01:00:00,13.9,400,95.67
2024-05-01 02:00:00,13.8,400,97
2024-05-01 03:00:00,13.53,400,96.33
2024-05-01 04:00:00,13.27,400,95.67
2024-05-01 05:00:00,13,400,95
2024-05-01 06:00:00,12.8,400,95.33
2024-05-01 07:00:00,12.6,400,95.67
2024-05-01 08:00:00,12.4,400,96
2024-05-01 09:00:00,14.03,400,84.33
2024-05-01 10:00:00,15.67,400,72.67
2024-05-01 11:00:00,17.3,400,61
2024-05-01 12:00:00,18.3,400,56.33
2024-05-01 13:00:00,19.3,400,51.67
2024-05-01 14:00:00,20.3,400,47
2024-05-01 15:00:00,20.43,400,43.33
2024-05-01 16:00:00,20.57,400,39.67
2024-05-01 17:00:00,20.7,400,36
2024-05-01 18:00:00,19.5,400,41
2024-05-01 19:00:00,18.3,400,46
2024-05-01 20:00:00,17.1,400,51
2024-05-01 21:00:00,16.3,400,57.33
2024-05-01 22:00:00,15.5,400,63.67
2024-05-01 23:00:00,14.7,400,70
2024-05-02 00:00:00,14.43,400,69.33
2024-05-02 01:00:00,14.17,400,68.67
2024-05-02 02:00:00,13.9,400,68
2024-05-02 03:00:00,13.53,400,70.67
2024-05-02 04:00:00,13.17,400,73.33
2024-05-02 05:00:00,12.8,400,76
2024-05-02 06:00:00,14.57,400,69.67
2024-05-02 07:00:00,16.33,400,63.33
2024-05-02 08:00:00,18.1,400,57
2024-05-02 09:00:00,19.03,400,50.33
2024-05-02 10:00:00,19.97,400,43.67
2024-05-02 11:00:00,20.9,400,37
2024-05-02 12:00:00,21.07,400,35
2024-05-02 13:00:00,21.23,400,33
2024-05-02 14:00:00,21.4,400,31
2024-05-02 15:00:00,21.4,400,32.67
2024-05-02 16:00:00,21.4,400,34.33
2024-05-02 17:00:00,21.4,400,36
2024-05-02 18:00:00,20.37,400,45.33
2024-05-02 19:00:00,19.33,400,54.67
2024-05-02 20:00:00,18.3,400,64
2024-05-02 21:00:00,17.73,400,68.33
2024-05-02 22:00:00,17.17,400,72.67
2024-05-02 23:00:00,16.6,400,77
2024-05-03 00:00:00,16.33,400,80.67
2024-05-03 01:00:00,16.07,400,84.33
2024-05-03 02:00:00,15.8,400,88
2024-05-03 03:00:00,15.9,400,88.33
2024-05-03 04:00:00,16,400,88.67
2024-05-03 05:00:00,16.1,400,89
2024-05-03 06:00:00,16.73,400,85.33
2024-05-03 07:00:00,17.37,400,81.67
2024-05-03 08:00:00,18,400,78
2024-05-03 09:00:00,18.93,400,72.33
2024-05-03 10:00:00,19.87,400,66.67
2024-05-03 11:00:00,20.8,400,61
2024-05-03 12:00:00,21.4,400,60
2024-05-03 13:00:00,22,400,59
2024-05-03 14:00:00,22.6,400,58
2024-05-03 15:00:00,22,400,60
2024-05-03 16:00:00,21.4,400,62
2024-05-03 17:00:00,20.8,400,64
2024-05-03 18:00:00,20.17,400,63.67
2024-05-03 19:00:00,19.53,400,63.33
2024-05-03 20:00:00,18.9,400,63
2024-05-03 21:00:00,18.33,400,68.33
2024-05-03 22:00:00,17.77,400,73.67
2024-05-03 23:00:00,17.2,400,79
2024-05-04 00:00:00,16.57,400,84.67
2024-05-04 01:00:00,15.93,400,90.33
2024-05-04 02:00:00,15.3,400,96
2024-05-04 03:00:00,15.37,400,96.67
2024-05-04 04:00:00,15.43,400,97.33
2024-05-04 05:00:00,15.5,400,98
2024-05-04 06:00:00,15.6,400,98
2024-05-04 07:00:00,15.7,400,98
2024-05-04 08:00:00,15.8,400,98
2024-05-04 09:00:00,16.63,400,95.33
2024-05-04 10:00:00,17.47,400,92.67
2024-05-04 11:00:00,18.3,400,90
2024-05-04 12:00:00,18.67,400,88.67
2024-05-04 13:00:00,19.03,400,87.33
2024-05-04 14:00:00,19.4,400,86
2024-05-04 15:00:00,19.17,400,89.33
2024-05-04 16:00:00,18.93,400,92.67
2024-05-04 17:00:00,18.7,400,96
2024-05-04 18:00:00,18.67,400,97
2024-05-04 19:00:00,18.63,400,98
2024-05-04 20:00:00,18.6,400,99
2024-05-04 21:00:00,18.67,400,98.67
2024-05-04 22:00:00,18.73,400,98.33
2024-05-04 23:00:00,18.8,400,98
2024-05-05 00:00:00,18.73,400,98.33
2024-05-05 01:00:00,18.67,400,98.67
2024-05-05 02:00:00,18.6,400,99
2024-05-05 03:00:00,18.5,400,99
2024-05-05 04:00:00,18.4,400,99
2024-05-05 05:00:00,18.3,400,99
2024-05-05 06:00:00,18.67,400,99
2024-05-05 07:00:00,19.03,400,99
2024-05-05 08:00:00,19.4,400,99
2024-05-05 09:00:00,19.73,400,97
2024-05-05 10:00:00,20.07,400,95
2024-05-05 11:00:00,20.4,400,93
2024-05-05 12:00:00,21.03,400,88.67
2024-05-05 13:00:00,21.67,400,84.33
2024-05-05 14:00:00,22.3,400,80
2024-05-05 15:00:00,22.23,400,80.33
2024-05-05 16:00:00,22.17,400,80.67
2024-05-05 17:00:00,22.1,400,81
2024-05-05 18:00:00,21.77,400,82
2024-05-05 19:00:00,21.43,400,83
2024-05-05 20:00:00,21.1,400,84
2024-05-05 21:00:00,20.57,400,86
2024-05-05 22:00:00,20.03,400,88
2024-05-05 23:00:00,19.5,400,90
2024-05-06 00:00:00,19.1,400,92.33
2024-05-06 01:00:00,18.7,400,94.67
2024-05-06 02:00:00,18.3,400,97
2024-05-06 03:00:00,18.13,400,97.67
2024-05-06 04:00:00,17.97,400,98.33
2024-05-06 05:00:00,17.8,400,99
2024-05-06 06:00:00,18.5,400,95.33
2024-05-06 07:00:00,19.2,400,91.67
2024-05-06 08:00:00,19.9,400,88
2024-05-06 09:00:00,21.2,400,81
2024-05-06 10:00:00,22.5,400,74
2024-05-06 11:00:00,23.8,400,67
2024-05-06 12:00:00,24.7,400,64
2024-05-06 13:00:00,25.6,400,61
2024-05-06 14:00:00,26.5,400,58
2024-05-06 15:00:00,26.63,400,57.67
2024-05-06 16:00:00,26.77,400,57.33
2024-05-06 17:00:00,26.9,400,57
2024-05-06 18:00:00,25.23,400,62.67
2024-05-06 19:00:00,23.57,400,68.33
2024-05-06 20:00:00,21.9,400,74
2024-05-06 21:00:00,21.23,400,77.67
2024-05-06 22:00:00,20.57,400,81.33
2024-05-06 23:00:00,19.9,400,85
2024-05-07 00:00:00,19.4,400,87.67
2024-05-07 01:00:00,18.9,400,90.33
2024-05-07 02:00:00,18.4,400,93
2024-05-07 03:00:00,18.17,400,94
2024-05-07 04:00:00,17.93,400,95
2024-05-07 05:00:00,17.7,400,96
2024-05-07 06:00:00,18.73,400,91
2024-05-07 07:00:00,19.77,400,86
2024-05-07 08:00:00,20.8,400,81
2024-05-07 09:00:00,22.37,400,74.67
2024-05-07 10:00:00,23.93,400,68.33
2024-05-07 11:00:00,25.5,400,62
2024-05-07 12:00:00,26.37,400,58.67
2024-05-07 13:00:00,27.23,400,55.33
2024-05-07 14:00:00,28.1,400,52
2024-05-07 15:00:00,27.47,400,56
2024-05-07 16:00:00,26.83,400,60
2024-05-07 17:00:00,26.2,400,64
2024-05-07 18:00:00,25.07,400,65.67
2024-05-07 19:00:00,23.93,400,67.33
2024-05-07 20:00:00,22.8,400,69
2024-05-07 21:00:00,21.83,400,71.67
2024-05-07 22:00:00,20.87,400,74.33
2024-05-07 23:00:00,19.9,400,77
2024-05-08 00:00:00,19.4,400,80.33
2024-05-08 01:00:00,18.9,400,83.67
2024-05-08 02:00:00,18.4,400,87
2024-05-08 03:00:00,18.1,400,88
2024-05-08 04:00:00,17.8,400,89
2024-05-08 05:00:00,17.5,400,90
2024-05-08 06:00:00,18.7,400,83.67
2024-05-08 07:00:00,19.9,400,77.33
2024-05-08 08:00:00,21.1,400,71
2024-05-08 09:00:00,22.6,400,61.67
2024-05-08 10:00:00,24.1,400,52.33
2024-05-08 11:00:00,25.6,400,43
2024-05-08 12:00:00,25.93,400,40.67
2024-05-08 13:00:00,26.27,400,38.33
2024-05-08 14:00:00,26.6,400,36
2024-05-08 15:00:00,26.2,400,35.33
2024-05-08 16:00:00,25.8,400,34.67
2024-05-08 17:00:00,25.4,400,34
2024-05-08 18:00:00,23.83,400,43
2024-05-08 19:00:00,22.27,400,52
2024-05-08 20:00:00,20.7,400,61
2024-05-08 21:00:00,19.9,400,63.67
2024-05-08 22:00:00,19.1,400,66.33
2024-05-08 23:00:00,18.3,400,69
2024-05-09 00:00:00,17.27,400,73.67
2024-05-09 01:00:00,16.23,400,78.33
2024-05-09 02:00:00,15.2,400,83
2024-05-09 03:00:00,14.93,400,83.67
2024-05-09 04:00:00,14.67,400,84.33
2024-05-09 05:00:00,14.4,400,85
2024-05-09 06:00:00,15.93,400,78.67
2024-05-09 07:00:00,17.47,400,72.33
2024-05-09 08:00:00,19,400,66
2024-05-09 09:00:00,20.37,400,56.67
2024-05-09 10:00:00,21.73,400,47.33
2024-05-09 11:00:00,23.1,400,38
2024-05-09 12:00:00,23.87,400,34.67
2024-05-09 13:00:00,24.63,400,31.33
2024-05-09 14:00:00,25.4,400,28
2024-05-09 15:00:00,24.63,400,34.67
2024-05-09 16:00:00,23.87,400,41.33
2024-05-09 17:00:00,23.1,400,48
2024-05-09 18:00:00,22.2,400,52.67
2024-05-09 19:00:00,21.3,400,57.33
2024-05-09 20:00:00,20.4,400,62
2024-05-09 21:00:00,19.47,400,65.67
2024-05-09 22:00:00,18.53,400,69.33
2024-05-09 23:00:00,17.6,400,73
2024-05-10 00:00:00,17.2,400,76.33
2024-05-10 01:00:00,16.8,400,79.67
2024-05-10 02:00:00,16.4,400,83
2024-05-10 03:00:00,15.93,400,85.33
2024-05-10 04:00:00,15.47,400,87.67
2024-05-10 05:00:00,15,400,90
2024-05-10 06:00:00,16.43,400,84.33
2024-05-10 07:00:00,17.87,400,78.67
2024-05-10 08:00:00,19.3,400,73
2024-05-10 09:00:00,21.27,400,65.67
2024-05-10 10:00:00,23.23,400,58.33
2024-05-10 11:00:00,25.2,400,51
2024-05-10 12:00:00,26.8,400,49
2024-05-10 13:00:00,28.4,400,47
2024-05-10 14:00:00,30,400,45
2024-05-10 15:00:00,29.57,400,45.67
2024-05-10 16:00:00,29.13,400,46.33
2024-05-10 17:00:00,28.7,400,47
2024-05-10 18:00:00,27.57,400,51.33
2024-05-10 19:00:00,26.43,400,55.67
2024-05-10 20:00:00,25.3,400,60
2024-05-10 21:00:00,24.63,400,62.67
2024-05-10 22:00:00,23.97,400,65.33
2024-05-10 23:00:00,23.3,400,68
2024-05-11 00:00:00,22.87,400,72.33
2024-05-11 01:00:00,22.43,400,76.67
2024-05-11 02:00:00,22,400,81
2024-05-11 03:00:00,21.17,400,85.67
2024-05-11 04:00:00,20.33,400,90.33
2024-05-11 05:00:00,19.5,400,95
2024-05-11 06:00:00,19.57,400,96.33
2024-05-11 07:00:00,19.63,400,97.67
2024-05-11 08:00:00,19.7,400,99
2024-05-11 09:00:00,20.43,400,95.33
2024-05-11 10:00:00,21.17,400,91.67
2024-05-11 11:00:00,21.9,400,88
2024-05-11 12:00:00,23.27,400,82.67
2024-05-11 13:00:00,24.63,400,77.33
2024-05-11 14:00:00,26,400,72
2024-05-11 15:00:00,25.53,400,75
2024-05-11 16:00:00,25.07,400,78
2024-05-11 17:00:00,24.6,400,81
2024-05-11 18:00:00,23.8,400,86.67
